"subject_id","activity_id","activity_label","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
1,1,"WALKING",0.266916889310345,-0.0275590337241379,-0.10211377162069,0.75511054787931,-0.0787600668965517,0.0633788039862069,0.0676301925344828,0.0239241502448276,-0.00871924032763793,-0.0156231971172414,-0.0899343417241379,0.0786363798517241,-0.119005080034483,-0.0326413530931034,-0.0667408828943103,-0.452599091862069,-0.452599091862069,-0.550228675415517,-0.470182387275862,-0.642335854310345,-0.537919605982759,-0.409102802187931,-0.602174247586207,-0.174982925448276,0.0047392045137931,0.0311547176310345,-0.552128835034483,-0.507413136905172,-0.70866036637931,-0.0539501165862069,-0.227997566412069,-0.111172710134483,-0.612364713448276,-0.504929096187931,-0.55834160787931,-0.0605214589965517,-0.15929573372069,-0.0510481163965517,-0.486029702962069,0.129686600303966,-0.510090687477586,0.162508920027586,-0.532441878534483,0.0315853355510345,-0.649570678448276,0.178432155615517,-0.548751307565517,-0.355203365258621,-0.499688189465517,-0.970804295344828,-0.947793744655172,-0.933050007068965,-0.527060112418966,-0.470483506339655,-0.730423536896552,-0.66837995137931,-0.443917182587069,-0.594459015101724,-0.634872503172414,-0.638470225034483,-0.666396367517241,-0.490801741408621,-0.490801741408621,-0.522115423105172,-0.488815043775862,-0.653548348103448,-0.554673504975862,-0.371132330682759,-0.491391420953448,-0.543240294601724,-0.465971300648276,-0.750744506896552,-0.688152505517241,-0.419413422825862,-0.644934620637931,-0.577883377293103,-0.541757939931034,-0.553199735448276,-0.684617214655172
3,1,"WALKING",0.276689760263158,-0.0168884416403509,-0.107759269024561,0.720894916491228,-0.0260574828740351,0.0427722007526316,0.0708477402368421,0.0233896077385965,-0.0125297626831667,-0.0163956332263158,-0.069422013368421,0.0740542984912281,-0.105895909,-0.0322437940052632,-0.0369965087684211,-0.545491176887544,-0.545491176887544,-0.650402022561404,-0.640221026842105,-0.783839264561404,-0.632272904192982,-0.479580639682456,-0.674870847719298,-0.183854263214035,0.0411041374210526,-0.0119781323317544,-0.653698494824561,-0.582102534912281,-0.772296654736842,-0.0391442643333333,-0.214594832017544,-0.184962035719298,-0.631648234350877,-0.770896792280702,-0.678748711052632,-0.11651517824386,-0.175213247312281,-0.00204901107017544,-0.549633165982456,0.0956901854807018,-0.601267313614035,0.0734411188368421,-0.70764660182807,-0.0939724226263158,-0.809109225087719,0.0264358830333333,-0.624715340052632,-0.450969668312281,-0.612098630807018,-0.959811504736842,-0.924526231052632,-0.889285679298246,-0.639077130105263,-0.553857694438596,-0.78835223877193,-0.693277342912281,-0.757275895087719,-0.717530838421053,-0.687607151982456,-0.839851701403509,-0.745729706842105,-0.55833891001579,-0.55833891001579,-0.602723652824561,-0.663493059842105,-0.800923467368421,-0.623061040603509,-0.472718290577193,-0.611642472280702,-0.656316307122807,-0.554098826482456,-0.803227611578947,-0.714061331982456,-0.752210395614035,-0.758660080175439,-0.634015919963158,-0.608576126950877,-0.694277895052632,-0.805178662105263
5,1,"WALKING",0.2767538394,-0.018848531794,-0.10693104764,0.7154752376,0.105519052652,0.091314130344,0.08322199824,-0.000866053584,-0.033480505478,-0.0138565083454,-0.09209594588,0.083971678752,-0.1147460937,-0.06349594574,-0.055297271722,-0.47467680683,-0.47467680683,-0.59490790746,-0.61797824164,-0.7114925164,-0.55791629616,-0.461306852696,-0.7073716848,-0.209964179448,0.075175289154,0.020339017488,-0.60300739422,-0.55490224424,-0.776733966,-0.08927166856,-0.281795720026,-0.1655053333,-0.6529473514,-0.725564592,-0.5479995159014,-0.01803286159,-0.06040802078,0.079166813812,-0.54189269052,0.086771970589,-0.57688395012,0.121591112778,-0.6881765176,0.078366942796,-0.7550397656,0.0245196473126,-0.51464593699,-0.427130855896,-0.6541440218,-0.9774453622,-0.9605743116,-0.9550858804,-0.579405052422,-0.51043302508,-0.791892708,-0.7322893496,-0.7098801986,-0.6122372794,-0.6651697976,-0.7808339332,-0.567194183486,-0.54415605514,-0.54415605514,-0.59052161296,-0.6837106288,-0.7409322038,-0.499734077662,-0.446238789936,-0.6546490392,-0.5928081669,-0.495075798878,-0.8055225206,-0.7583662644,-0.7042531934,-0.6722389134,-0.617429529776,-0.61174858402,-0.7372736014,-0.7422475414
6,1,"WALKING",0.258127403763636,-0.0148456010538182,-0.1191514758,0.682983445818182,0.0248177876727273,0.0460707488534545,0.0626168265272727,0.0170881132056364,0.0162835025218182,-0.06825399534,-0.0436070828763636,0.111112700129273,-0.0839572828987273,-0.0473571084872727,-0.0282571039509091,-0.466137691681818,-0.466137691681818,-0.564282535345455,-0.557715876441818,-0.631276544618182,-0.505596588290909,-0.378977044036364,-0.700366657036364,-0.188908400109091,0.0791190380018182,0.116135588581818,-0.558519337927273,-0.490765514636364,-0.741181170345454,-0.0821431399090909,-0.287319784781818,-0.0808435294512727,-0.5486500664,-0.632672019963636,-0.502331049387273,0.0561105133818182,0.0109631744472727,0.131570099374545,-0.472459382509091,0.114657405772727,-0.496895280605455,0.0375259137181818,-0.583150370367273,0.122148203314545,-0.656750787529091,0.0426864229932727,-0.503976171274545,-0.365314186745455,-0.681872290763636,-0.939555845818182,-0.942739256181818,-0.933947947090909,-0.544500495358182,-0.449937451745455,-0.758534457327273,-0.667854964872727,-0.6381129688,-0.598212987741818,-0.550227026418182,-0.689622774981818,-0.527060012989818,-0.481988462890909,-0.481988462890909,-0.5089541456,-0.582246552527273,-0.647785627763636,-0.504919876734545,-0.399007378705455,-0.698227755454545,-0.571246755945455,-0.442761845332727,-0.774597063036364,-0.707931654145455,-0.645402703563636,-0.673103569818182,-0.569140198018182,-0.527841383976364,-0.657287720981818,-0.661117043029636
7,1,"WALKING",0.277220002745098,-0.0211437635156863,-0.106764247678431,0.698325824705882,-0.0464494159529412,0.0268184639254902,0.0687914107647059,0.0486822684821569,0.0167329554784314,-0.0524590617901961,-0.0643574444745098,0.100861198180588,-0.0842526086254902,-0.0605370532656863,-0.0743227428823529,-0.510364971215686,-0.510364971215686,-0.619456898843137,-0.586028224705882,-0.711127661960784,-0.586945387686274,-0.561148843784314,-0.534052141909804,-0.304194523529412,-0.065877958527451,-0.0180939228431373,-0.626769859219608,-0.642173411960784,-0.641433531960784,-0.130705915737255,-0.267166124370588,-0.223055137945098,-0.643815924509804,-0.632710241227451,-0.654563129803922,-0.139605721054902,-0.140760383464902,-0.0966596306882353,-0.508536192729412,-0.0331467174520392,-0.543418102803922,0.0976209078352941,-0.627486187607843,-0.0461261951974706,-0.662934767627451,0.00443267,-0.574006575352941,-0.547221373207843,-0.458010085333333,-0.965371925490196,-0.953924371372549,-0.930955815098039,-0.60461700654902,-0.621405913431373,-0.661659946156863,-0.695344533921569,-0.652911103529412,-0.665388711960784,-0.694364746919608,-0.67161484372549,-0.747572379411765,-0.501222729803922,-0.501222729803922,-0.538612439562745,-0.602911749901961,-0.64976594982549,-0.569728663764706,-0.569561323666667,-0.460997790764706,-0.617362737458824,-0.624531304705882,-0.680742126764706,-0.714200743411765,-0.670250872352941,-0.701145351960784,-0.576104488607843,-0.535971730152941,-0.657345184509804,-0.658322549607843
8,1,"WALKING",0.283514234255319,-0.0206218086487234,-0.0998385540851064,0.681210505319149,0.00877546965191489,0.0479781614765957,0.0965117082553191,-0.00423564116085106,0.0608031862638298,0.0328283357234043,-0.0632964597106383,0.0628183409361702,-0.123843670234043,-0.042302704,-0.0770597719574468,-0.466041507057447,-0.466041507057447,-0.527653217255319,-0.4756678941,-0.668695721787234,-0.565916089276596,-0.391569694659574,-0.563725775521277,-0.217900854021277,0.0732215630404255,0.12434040806383,-0.576246589234043,-0.506520794144681,-0.641654206123404,0.00941040563829787,-0.18828839712766,-0.0800799504255319,-0.623374705808511,-0.575760136614894,-0.528472982340426,-0.112355611253191,-0.169515404051064,-0.0378592366531915,-0.529344739,0.146776068829787,-0.520721377510638,0.261029099202128,-0.600370727510638,-0.042555829832317,-0.695555776474468,0.204495054638298,-0.569119899702128,-0.36855739612766,-0.51887431187234,-0.96225316212766,-0.959780045531915,-0.937146094042553,-0.560170084319149,-0.467801813361702,-0.667675699531915,-0.678457750808511,-0.568811322782979,-0.497812759021277,-0.676448581744681,-0.675903514000851,-0.688175656723404,-0.574366065702128,-0.574366065702128,-0.563817335038298,-0.572083295914894,-0.709969875148936,-0.571407965195745,-0.397412155468085,-0.533911498191489,-0.583447814595745,-0.463119815680851,-0.692236663685106,-0.697706568276596,-0.568956679189362,-0.53731642593617,-0.669549529148936,-0.630900969957447,-0.630374147521277,-0.751455813191489
11,1,"WALKING",0.275442773173077,-0.0181319702365385,-0.107852272826923,0.717415615,0.0707942626153846,0.139162169923077,0.0804325847134615,0.0663140230169231,0.00804608204942308,-0.0469730866711538,-0.059942005,0.0898875628692308,-0.107234786271154,-0.0337475469423077,-0.0420412094730769,-0.556366601846154,-0.556366601846154,-0.686637583057692,-0.638212980961538,-0.830484690384615,-0.632476577576923,-0.553470937076923,-0.758306541153846,-0.202185890053846,0.0373674884230769,0.0579097070769231,-0.685539683326923,-0.643280242667308,-0.826763160384615,-0.0686467014,-0.218415983826923,-0.109266476019231,-0.715015709038462,-0.7773350225,-0.718025725384615,-0.113210884092308,-0.140869548428846,-0.0783759629038462,-0.632932668,0.122640993616212,-0.668112434807692,0.145235384205769,-0.760349468846154,-0.109209103962308,-0.866958964423077,0.125555951348077,-0.600615460269231,-0.5117651793,-0.679243845307692,-0.979242604807692,-0.961482738653846,-0.958881719038462,-0.6703754652,-0.621180491663462,-0.842481387884615,-0.744109483615385,-0.713059797115385,-0.737133978269231,-0.789058272884615,-0.868955967692308,-0.800809084615385,-0.630899517388462,-0.630899517388462,-0.679218248403846,-0.706955264903846,-0.869315854807692,-0.590169815576923,-0.522413208111538,-0.667447183115385,-0.684777712038461,-0.622779303255769,-0.856911876153846,-0.755187118230769,-0.684439440501923,-0.7679795625,-0.687436321038462,-0.696002317115385,-0.723547235780769,-0.881715813269231
14,1,"WALKING",0.278400622222222,-0.0150123271425926,-0.0884049403148148,0.684716687518519,-0.113692350783333,-0.163663851407407,0.0905163095237037,-0.00243091505185185,-0.0254240384564815,0.0200809155001852,-0.0957163730814815,0.0287855763648148,-0.129232813355556,-0.0650641566314815,-0.0238842090555556,-0.454646774888889,-0.454646774888889,-0.610544102222222,-0.419061842296296,-0.704160007872222,-0.631469304611111,-0.448664487518519,-0.451409610148148,-0.301868411518519,-0.1309736525,-0.150205195222222,-0.657474688962963,-0.596114237962963,-0.624423249018519,-0.113975142177778,-0.295196780740741,-0.23618883732037,-0.690674540222222,-0.522269832592593,-0.414278607203704,-0.272761957333333,-0.352489540785185,-0.187434774542593,-0.484872228537037,-0.0473492463833333,-0.596650961259259,0.1500202686,-0.555963041938889,-0.136679213596296,-0.726904529259259,0.103125452574074,-0.619966184796296,-0.363515551869259,-0.290448082209259,-0.950334846111111,-0.928699797333333,-0.896296638888889,-0.643265329826667,-0.584934400107407,-0.660624479110741,-0.717700044833333,-0.418879997831481,-0.375600107092593,-0.789945717777778,-0.705907541851852,-0.637379258425926,-0.466137315018519,-0.466137315018519,-0.606471953148148,-0.487628975962963,-0.736597912407407,-0.616101960574074,-0.364096714846296,-0.265712239781481,-0.660869282555556,-0.601931160888889,-0.695904805777778,-0.728651863314815,-0.369948789811667,-0.424205272712963,-0.540505620825926,-0.622865460814815,-0.532424174611111,-0.769579621685185
15,1,"WALKING",0.270080070545455,-0.0118705303109091,-0.107052952527273,0.687224520490909,0.104797008,0.0369717406036364,0.127270795876364,-0.0278940924745455,-0.010851365548,-0.0132706713454545,-0.0754965039454545,0.0973699433969091,-0.0982690676,-0.0395399085483636,-0.0748448927454545,-0.529776207245455,-0.529776207245455,-0.654750653490909,-0.627388150109091,-0.805570572909091,-0.581400733327273,-0.5103901352,-0.734515788254545,-0.209404775945455,0.0336809409981818,0.0486567437272727,-0.638762602472727,-0.61213004742,-0.796659387290909,-0.0328696303636364,-0.201865409236364,-0.0669635812854545,-0.667978756963636,-0.758570329454545,-0.707870630545455,-0.175675762927273,-0.180866805714545,-0.025461185692,-0.565868156563636,0.0594096436372727,-0.618185009405455,0.155160738098182,-0.737840406545455,-0.145456069225455,-0.837856072727273,0.0453413459636364,-0.559341003727273,-0.484092454476364,-0.703624259454545,-0.967433198727273,-0.953651136363636,-0.945913676363636,-0.624264823418182,-0.600270271072727,-0.817499514854545,-0.697657548672727,-0.7094318154,-0.722447838909091,-0.735386703636364,-0.852270906727273,-0.795612924181818,-0.558847105945455,-0.558847105945455,-0.626514001,-0.686101483145455,-0.837919457636364,-0.551630937672727,-0.503694542490909,-0.713097078909091,-0.642837447280909,-0.615100564796364,-0.837412898363636,-0.709454948927273,-0.686651240543636,-0.753567347090909,-0.624396991836364,-0.640308041981818,-0.707557258636364,-0.850129749272727
16,1,"WALKING",0.271136154754098,-0.0140181930967213,-0.111117109721311,0.694902310901639,-0.062994190852459,0.0377848916229508,0.0592846177868852,0.0233401189549016,0.0460513118665574,-0.041607476547541,-0.0492732114770492,0.0904793195229508,-0.109750649704918,-0.030441852047541,-0.0533789651688525,-0.615297501967213,-0.615297501967213,-0.723166572114754,-0.716281054754098,-0.85984838147541,-0.691768221377049,-0.669645494409836,-0.667035492306557,-0.214118545337705,-0.0489185722245902,0.036913986642623,-0.742282245655738,-0.744046481639344,-0.760762277868852,-0.0434221076360656,-0.205728518319672,-0.190701383357377,-0.783927264842623,-0.818140046229508,-0.761102899672131,-0.148509266418033,-0.188294139868852,-0.0569457309391803,-0.672675799819672,0.0505447808032787,-0.717062990934426,0.208661302618033,-0.814437183442623,-0.063205289442623,-0.874889357377049,0.142859308881967,-0.664951804229508,-0.646727451918033,-0.61277630017541,-0.97147262852459,-0.96534166147541,-0.954278600983607,-0.723883484786885,-0.729810801803279,-0.775986201147541,-0.795102079508197,-0.811485285573771,-0.743683862786885,-0.857054690655738,-0.870705891311475,-0.838166569180328,-0.665921823098361,-0.665921823098361,-0.724005080639344,-0.783371905409836,-0.877935890491803,-0.656043841868852,-0.658464000655738,-0.615448205245902,-0.729560344360656,-0.73270744852459,-0.78999869557377,-0.80102077557377,-0.810360815409836,-0.762629103606557,-0.714985672229508,-0.73477064995082,-0.801708555737705,-0.891054456229508
17,1,"WALKING",0.279745879836066,-0.0170730429659016,-0.105294090329016,0.711889946065574,-0.0158337847704918,-0.0312127383278689,0.101502072639344,-0.0153319596759016,-0.0280149397857377,-0.0274667327016393,-0.0719328886540984,0.0722451964786885,-0.0875381129114754,-0.0472170368890164,-0.0395174527868852,-0.56464881349082,-0.56464881349082,-0.693732282622951,-0.678107714393443,-0.808525278852459,-0.655231239508197,-0.588296277406557,-0.712081300016393,-0.239041981401639,0.00164883995081967,0.0228709772786885,-0.718646281377049,-0.685276011737705,-0.796475623606557,-0.0936288854557377,-0.162085025213115,-0.162928033554098,-0.741227395737705,-0.772432137540984,-0.723002845245902,-0.0723123883688525,-0.125346337965574,-0.0488291518737705,-0.641620672540984,0.0342213655901639,-0.696125586213115,0.215160530380328,-0.769678663934426,0.00116491596163935,-0.822657999016393,0.230130074883607,-0.609695256098361,-0.553738013625082,-0.651784556568852,-0.972382748688525,-0.949546187377049,-0.945445972295082,-0.686125967081967,-0.660637581644262,-0.80787200295082,-0.771282122,-0.760776011147541,-0.720129773114754,-0.792258947540984,-0.819005421639344,-0.805806418032787,-0.627966516919672,-0.627966516919672,-0.692585027983607,-0.751078032622951,-0.818551129016393,-0.594017883804918,-0.564966051881967,-0.647585349021311,-0.681253278754098,-0.65682285195082,-0.817738207377049,-0.782206654508197,-0.75619009147541,-0.745634585409836,-0.678866211932787,-0.691192996688525,-0.783250176229508,-0.826924547704918
19,1,"WALKING",0.277866177066667,-0.0172636144733333,-0.11835933635,0.4776120745,0.0919810955,0.2260399254755,0.0848546380833333,0.0116197063041667,0.0122251259711667,-0.061341615405,-0.034811443165,0.0607516982005,-0.101555254353333,-0.0688601483633333,-0.0469692924666667,-0.529790066591667,-0.529790066591667,-0.576823231916667,-0.528950940361667,-0.67965958395,-0.582688144816667,-0.5072754239,-0.641133155571667,-0.187056288033333,0.0620118367316667,0.16235524622,-0.596423294243333,-0.591629646301667,-0.677095473683333,-0.0254257285,-0.184797293718333,-0.000344156693333334,-0.54276588065,-0.632135868316667,-0.596509751528333,-0.0377653221366667,-0.172531324625,-0.033769853375,-0.553570104386167,0.102802966946667,-0.579541335383333,0.221501278516667,-0.624596329816667,-0.0170719641033333,-0.713613599833333,0.124211537166667,-0.5793485838,-0.492508512433333,-0.644292804751667,-0.953043251666667,-0.952403400333333,-0.936018802666667,-0.578972769213333,-0.564888863926667,-0.705516258016667,-0.630453322133333,-0.640420463366667,-0.64493524325,-0.611591456946667,-0.723779188316667,-0.687283439035,-0.597256644216667,-0.597256644216667,-0.609858544475,-0.593780195666667,-0.722842550333333,-0.579223939396667,-0.5177990898,-0.676485715065,-0.598845947783333,-0.564904107,-0.732788700678167,-0.659707305733333,-0.650569609916667,-0.696002378916667,-0.688532980883333,-0.65614945455,-0.644527357198333,-0.755783821983333
21,1,"WALKING",0.283420102058824,-0.0223736311475,-0.109660186441176,0.645828902352941,-0.0736795973529412,0.0328012793088235,0.0771392842,0.0143240128667647,-0.00176176553955882,-0.00435267684264706,-0.0949789656254412,0.0716859155588235,-0.0966999438617647,-0.0470827814691176,-0.0440510545294118,-0.636200580429412,-0.636200580429412,-0.711901416808824,-0.708294024441177,-0.813110816029412,-0.706904625132353,-0.611134796883824,-0.710749193166176,-0.220186082720059,0.0266921424897059,0.0568853930764706,-0.729183119652941,-0.686180643667647,-0.768908140308823,0.0201134698764706,-0.142901749075,-0.102370745450147,-0.761776695147059,-0.763019179411765,-0.726394694794118,-0.0835104111220588,-0.215398058058971,-0.0249311259205882,-0.674419382882353,0.0881381785132353,-0.692581093426471,0.25033700625,-0.785704285294118,-0.0163846984911765,-0.832844218676471,0.244496674422059,-0.688468580441176,-0.585759254720588,-0.677205218088235,-0.969842411764706,-0.972504083676471,-0.958004105,-0.711981659120588,-0.674667354670588,-0.784030937470588,-0.799039168235294,-0.769025270588235,-0.716412088161765,-0.800201994705882,-0.820782321617647,-0.818283090441177,-0.678590798823529,-0.678590798823529,-0.691415262988235,-0.772130273676471,-0.831266861764706,-0.682525090441176,-0.599238042716176,-0.684747879426471,-0.720305660504412,-0.685223263014706,-0.797921328147059,-0.811734654411765,-0.775681128235294,-0.740885624848529,-0.731274186001471,-0.6928958705,-0.802880059852941,-0.842784931029412
22,1,"WALKING",0.255761320537037,-0.0210061516161296,-0.113804236240741,0.638060789074074,0.0210881731111111,0.224681344174074,0.0881602187296296,-0.0200184871277778,-0.0231884868907407,0.00346335917888889,-0.103255403703704,0.0805123025648148,-0.104943630537037,-0.0306436559222222,-0.0950809078814815,-0.505215884818519,-0.505215884818519,-0.605691365238889,-0.639353368642593,-0.794179254814815,-0.590431181696296,-0.513062508488889,-0.689117558740741,-0.161511717112963,0.000949629109259261,0.0529928169537037,-0.595107699207407,-0.578697092748148,-0.73954501,0.0916544014009259,-0.230840993353704,-0.0616665248055556,-0.633640922722222,-0.785884145555556,-0.641666921055556,-0.153033841259259,-0.224909214347593,-0.0982070567962963,-0.581199116648148,0.0995210720425926,-0.589843995075926,0.103963926877778,-0.727500354444444,-0.137020953966667,-0.827982497592593,0.0826944191166667,-0.546753562166667,-0.500631980907407,-0.659002108203704,-0.968357672592593,-0.966141045925926,-0.952803917962963,-0.576837659759259,-0.567993849511111,-0.761741057222222,-0.6960411555,-0.780274662037037,-0.650057257333333,-0.707445082037037,-0.858057177592593,-0.743805978888889,-0.612137532016667,-0.612137532016667,-0.591777340949259,-0.678387090488889,-0.824026082222222,-0.531135426555556,-0.526789056722222,-0.670180709703704,-0.596219284690741,-0.586986833140222,-0.783087888333333,-0.716818604592593,-0.779244194814815,-0.686437473333333,-0.692266613981481,-0.597781768759259,-0.702044020111111,-0.832556025925926
23,1,"WALKING",0.263089771090323,-0.0215537103557903,-0.114524891967742,0.685663518870968,0.00798556817741936,0.0333008159285484,0.103234448983871,0.0126899283807258,0.00513939546645161,-0.0418449492741935,-0.0669941279419355,0.0965744211612903,-0.0877039066774194,-0.0392176078483871,-0.0827542066145161,-0.521159166379032,-0.521159166379032,-0.570708830177419,-0.536269037170968,-0.609711744548387,-0.582427165425806,-0.538518862009677,-0.471125045862903,-0.187349589225484,0.0608828521596774,0.115497602362903,-0.603068414241935,-0.615418489129032,-0.562624044080645,0.0177827121612903,-0.0939787216483871,-0.116267533909677,-0.684432495854839,-0.479980652870968,-0.6078695274,0.000653142724193548,-0.0459205336129032,-0.00445818326935484,-0.511243953177419,0.133349035258065,-0.525719518419355,0.218622156746452,-0.520857414503226,0.162569899567742,-0.56179345323871,0.202158835617742,-0.60529241916129,-0.528039489182258,-0.438112899327419,-0.96179820516129,-0.961841748064516,-0.946942705645161,-0.592822326985484,-0.604607021580645,-0.586937419635484,-0.762426036935484,-0.481592728274194,-0.605811326967742,-0.716756644193548,-0.526221556053226,-0.732240448548387,-0.547335952669032,-0.547335952669032,-0.539177569603226,-0.53303610683871,-0.551135200399032,-0.616427768740323,-0.553824247132258,-0.466460311535,-0.620825445675806,-0.621020672032258,-0.611319967556452,-0.787988642096774,-0.488554067725806,-0.642582888725806,-0.641306456354839,-0.561269609903226,-0.628767016870968,-0.572408969064516
25,1,"WALKING",0.279038018823529,0.00205339481911765,-0.107641275147059,0.673947871176471,0.0506564243970588,0.239099799374559,0.0773682511455882,-0.04058644105,-0.00497460652544118,-0.0148213091161765,-0.0803582880819118,0.0966338835205882,-0.118897355070588,-0.0410168773044118,-0.0562600378573529,-0.552952155470588,-0.552952155470588,-0.774648662205882,-0.625719074941177,-0.844550693382353,-0.742430709411765,-0.592511924205882,-0.730952226911765,-0.301501201539706,-0.0859062634705882,-0.0840540362445588,-0.801557171176471,-0.728940464117647,-0.846994044558824,-0.11496064245,-0.337219221279706,-0.226407448672059,-0.662383582852941,-0.811347833088235,-0.739594185882353,-0.164517696832353,-0.361419631875,-0.140941007961765,-0.686572439264706,-0.0368299619573529,-0.776010385441177,0.211668821319118,-0.750898636470588,-0.203143750235588,-0.8746458225,0.0609879319226471,-0.705478796117647,-0.528636473213235,-0.627730161132353,-0.950071592647059,-0.9045515675,-0.863669549117647,-0.792461894411765,-0.708789469264706,-0.857443292794118,-0.683207707985294,-0.749303782205882,-0.7420049475,-0.759141559411765,-0.902159208088235,-0.829105104264706,-0.646080534941176,-0.646080534941176,-0.777645894117647,-0.687140147672059,-0.871712943823529,-0.692893613044118,-0.528955306239706,-0.607473002073529,-0.801739641470588,-0.706738442882353,-0.866556353823529,-0.692709961176471,-0.71986446,-0.766933026470588,-0.683262945294118,-0.781200910735294,-0.702077479735294,-0.877129554117647
26,1,"WALKING",0.268037777676923,-0.0159895939798462,-0.1092025382,0.632203431538461,0.0993813156615385,0.227730596707231,0.0660393034830769,0.0158587678707692,0.00399263345815385,-0.0108893348676923,-0.0781144567384615,0.0915734196369231,-0.114597672661538,-0.0563369424030769,-0.0486289398935077,-0.589003434323077,-0.589003434323077,-0.685705014161539,-0.678585890461538,-0.792037210923077,-0.640400278476923,-0.591524513187692,-0.720822647538461,-0.204566145287692,0.0485198555230769,0.138064949769231,-0.696823953123077,-0.682716175492308,-0.761104895384615,-0.0285264923107692,-0.164981990107692,-0.0639799182096923,-0.697036493430769,-0.791750191230769,-0.683001268461538,-0.0464205393184615,-0.0909213484769231,0.0170305584969231,-0.615760559373846,0.100227372004615,-0.674478791415385,0.167850664856923,-0.768292840615385,-0.0106639672143077,-0.822608542461538,0.155223808453846,-0.607910656215385,-0.570064118764615,-0.701569051538461,-0.953760956923077,-0.956974784,-0.956118185846154,-0.677275692338462,-0.664328428796923,-0.770755401692308,-0.761569351138462,-0.790183333076923,-0.695540410923077,-0.730181155338462,-0.828273375846154,-0.766350517846154,-0.599421813046154,-0.599421813046154,-0.670788570476923,-0.746133389784615,-0.813370023230769,-0.596719210338462,-0.587337235123077,-0.715125262,-0.686120730353846,-0.667139859986154,-0.779328031692308,-0.7825933094,-0.791445272461539,-0.728598969230769,-0.653465337338462,-0.6694148932,-0.775712329046154,-0.814773696923077
